sub,trl,cpos,cdur,resp,rt,type,d1,d2,correct,rt_new,c_s,inCm,UCL
18,216,2,660,2,0.659,2,500,660,1,0.659,0.7366274589369424,FALSE,0.5531657027594188
18,425,2,580,2,0.659,2,500,580,1,0.659,0.7392611843475729,FALSE,0.5531657104730089
18,60,1,500,1,0.666,3,500,500,0,0.666,NA,empty,NA
18,183,1,540,1,0.668,1,540,500,1,0.628,0.7418685725040972,FALSE,0.5531657254427391
18,266,2,300,1,0.673,1,500,300,1,0.47300000000000003,0.7444498867790562,FALSE,0.553165732704928
18,209,1,500,1,0.674,3,500,500,0,0.674,NA,empty,NA
18,273,2,380,1,0.675,1,500,380,1,0.555,0.7470053879112657,FALSE,0.5531657467986262
18,227,1,460,1,0.676,2,460,500,0,0.676,0.739535334032153,FALSE,0.5531657536358301
18,329,2,420,1,0.676,1,500,420,1,0.5960000000000001,0.7421399806918315,FALSE,0.5531657603369728
18,75,2,460,2,0.679,1,500,460,0,0.639,0.7347185808849132,FALSE,0.5531657669047619
18,426,1,540,2,0.681,1,540,500,0,0.641,0.727371395076064,FALSE,0.5531657733418514
18,193,2,660,2,0.689,2,500,660,1,0.689,0.7300976811253034,FALSE,0.5531657796508419
18,276,1,300,2,0.693,2,300,500,1,0.693,0.7327967043140503,FALSE,0.5531657858342828
18,381,1,540,1,0.7,1,540,500,1,0.6599999999999999,0.7354687372709098,FALSE,0.5531657918946725
18,3,1,620,1,0.702,1,620,500,1,0.582,0.7381140498982007,FALSE,0.5531657978344597
18,81,1,340,1,0.704,2,340,500,0,0.704,0.7307329093992188,FALSE,0.5531658036560447
18,58,1,580,1,0.706,1,580,500,1,0.626,0.7334255803052265,FALSE,0.5531658093617794
18,564,2,460,1,0.711,1,500,460,1,0.6709999999999999,0.7360913245021743,FALSE,0.5531658149539694
18,626,2,300,1,0.717,1,500,300,1,0.5169999999999999,0.7387304112571526,FALSE,0.5531658204348743
18,341,2,580,2,0.72,2,500,580,1,0.72,0.7413431071445811,FALSE,0.5531658258067086
18,38,1,500,2,0.721,3,500,500,0,0.721,NA,empty,NA
18,90,2,380,1,0.722,1,500,380,1,0.602,0.7439296760731353,FALSE,0.5531658362318045
18,250,2,700,1,0.729,2,500,700,0,0.729,0.7364903793124039,FALSE,0.5531658412892784
18,189,2,580,2,0.731,2,500,580,1,0.731,0.7391254755192799,FALSE,0.553165846246108
18,47,2,500,2,0.751,3,500,500,0,0.751,NA,empty,NA
18,48,2,340,1,0.751,1,500,340,1,0.591,0.7417342207640871,FALSE,0.5531658558658062
18,72,2,460,1,0.753,1,500,460,1,0.713,0.7443168785564462,FALSE,0.5531658605325618
18,520,2,340,1,0.754,1,500,340,1,0.594,0.7468737097708817,FALSE,0.5531658651064484
18,569,1,500,2,0.771,3,500,500,0,0.771,NA,empty,NA
18,624,1,620,1,0.776,1,620,500,1,0.656,0.749404972673173,FALSE,0.5531658739829709
18,601,2,700,2,0.778,2,500,700,1,0.778,0.7519109229464412,FALSE,0.5531658782891933
18,139,2,420,2,0.783,1,500,420,0,0.7030000000000001,0.7443918137169768,FALSE,0.5531658825097215
18,180,2,500,1,0.791,3,500,500,0,0.791,NA,empty,NA
18,194,1,300,2,0.798,2,300,500,1,0.798,0.746947895579807,FALSE,0.5531658907004829
18,161,2,540,1,0.802,2,500,540,0,0.802,0.7394784166240089,FALSE,0.5531658946740255
18,167,1,660,1,0.806,1,660,500,1,0.646,0.7420836324577689,FALSE,0.5531658985684944
18,268,1,340,1,0.812,2,340,500,0,0.812,0.7346627961331912,FALSE,0.553165902385463
18,599,1,620,2,0.813,1,620,500,0,0.693,0.7273161681718593,FALSE,0.5531659061264738
18,630,1,540,2,0.818,1,540,500,0,0.7779999999999999,0.7200430064901406,FALSE,0.5531659097930381
18,340,1,580,1,0.825,1,580,500,1,0.745,0.7228425764252392,FALSE,0.5531659133866376
18,29,1,300,1,0.833,2,300,500,0,0.833,0.7156141506609868,FALSE,0.5531659169087242
18,616,1,580,1,0.836,1,580,500,1,0.756,0.7184580091543769,FALSE,0.553165920360721
18,338,2,380,1,0.848,1,500,380,1,0.728,0.7212734290628331,FALSE,0.553165923744023
18,605,1,700,2,0.854,1,700,500,0,0.6539999999999999,0.7140606947722048,FALSE,0.5531659270599969
18,637,2,300,1,0.855,1,500,300,1,0.655,0.7169200878244828,FALSE,0.5531659303099827
18,521,1,420,2,0.868,2,420,500,1,0.868,0.719750886946238,FALSE,0.5531659334952937
18,171,2,500,1,0.872,3,500,500,0,0.872,NA,empty,NA
18,30,1,380,1,0.873,2,380,500,0,0.873,0.7125533780767757,FALSE,0.5531659396770136
18,567,2,660,2,0.873,2,500,660,1,0.873,0.7154278442960079,FALSE,0.5531659426759201
18,21,2,420,1,0.888,1,500,420,1,0.808,0.7182735658530478,FALSE,0.5531659456151482
18,1,1,700,1,0.893,1,700,500,1,0.6930000000000001,0.7210908301945174,FALSE,0.5531659484958855
18,513,2,580,2,0.898,2,500,580,1,0.898,0.7238799218925722,FALSE,0.553165951319296
18,342,1,660,2,0.899,1,660,500,0,0.739,0.7166411226736465,FALSE,0.5531659540865206
18,371,1,700,1,0.907,1,700,500,1,0.7070000000000001,0.7194747114469101,FALSE,0.5531659567986771
18,395,2,500,2,0.907,3,500,500,0,0.907,NA,empty,NA
18,574,2,460,2,0.914,1,500,460,0,0.874,0.712279964332441,FALSE,0.5531659620621482
18,191,2,620,2,0.922,2,500,620,1,0.922,0.7151571646891166,FALSE,0.5531659646155894
18,604,2,420,1,0.923,1,500,420,1,0.8430000000000001,0.7180055930422254,FALSE,0.5531659671182171
18,413,2,420,2,0.928,1,500,420,0,0.8480000000000001,0.7108255371118032,FALSE,0.5531659695710422
18,192,2,660,2,0.933,2,500,660,1,0.933,0.7137172817406852,FALSE,0.5531659719750561
18,322,1,500,2,0.943,3,500,500,0,0.943,NA,empty,NA
18,636,1,700,1,0.944,1,700,500,1,0.744,0.7165801089232783,FALSE,0.5531659766405159
18,133,1,340,2,0.945,2,340,500,1,0.945,0.7194143078340455,FALSE,0.553165978903847
18,280,1,620,1,0.952,1,620,500,1,0.832,0.722220164755705,FALSE,0.5531659811221377
18,289,1,300,2,0.952,2,300,500,1,0.952,0.724997963108148,FALSE,0.5531659832962843
18,45,1,620,2,0.968,1,620,500,0,0.848,0.7177479834770665,FALSE,0.5531659854271652
18,259,1,500,1,0.971,3,500,500,0,0.971,NA,empty,NA
18,411,2,660,2,0.994,2,500,660,1,0.994,0.7205705036422958,FALSE,0.5531659895625572
18,570,1,540,2,1.016,1,540,500,0,0.976,0.7133647986058729,FALSE,0.5531659915687391
18,97,2,500,2,1.028,3,500,500,0,1.028,NA,empty,NA
18,620,2,540,2,1.092,2,500,540,1,1.092,0.7162311506198141,FALSE,0.5531659954621282
18,110,1,340,2,1.104,2,340,500,1,1.104,0.719068839113616,FALSE,0.5531659973509084
18,615,2,540,1,1.109,2,500,540,0,1.109,0.7118781507224798,FALSE,0.5531659992021019
18,645,2,460,1,1.125,1,500,460,1,1.085,0.7147593692152551,FALSE,0.5531660010164565
18,602,1,500,1,1.144,3,500,500,0,1.144,NA,empty,NA
18,628,2,420,1,1.148,1,500,420,1,1.0679999999999998,0.7176117755231025,FALSE,0.5531660045375671
18,132,2,460,1,1.152,1,500,460,1,1.1119999999999999,0.7204356577678714,FALSE,0.5531660062457459
18,598,2,300,1,1.176,1,500,300,1,0.976,0.7232313011901927,FALSE,0.5531660079199318
18,291,2,340,1,1.196,1,500,340,1,1.036,0.7259989881782908,FALSE,0.5531660095608013
18,82,1,580,2,1.208,1,580,500,0,1.128,0.7187389982965079,FALSE,0.5531660111690175
18,552,1,460,1,1.265,2,460,500,0,1.265,0.7115516083135428,FALSE,0.5531660127452301
18,487,1,460,1,1.306,2,460,500,0,1.306,0.7044360922304074,FALSE,0.5531660142900761
18,416,2,660,2,1.376,2,500,660,1,1.376,0.7073917313081033,FALSE,0.5531660158041796
18,481,2,620,2,1.517,2,500,620,1,1.517,0.7103178139950223,FALSE,0.5531660172881524
18,184,2,540,1,1.524,2,500,540,0,1.524,0.703214635855072,FALSE,0.5531660187425941
18,267,1,340,1,1.554,2,340,500,0,1.554,0.6961824894965213,FALSE,0.5531660201680924
18,600,1,580,1,1.626,1,580,500,1,1.5459999999999998,0.6992206646015561,FALSE,0.5531660215652231
18,614,2,580,1,1.636,2,500,580,0,1.636,0.6922284579555406,FALSE,0.553166022934551
18,651,2,620,2,1.725,2,500,620,1,1.725,0.6953061733759851,FALSE,0.5531660242766292
18,460,1,700,1,1.779,1,700,500,1,1.579,0.6983531116422252,FALSE,0.553166025592
18,623,1,700,1,1.845,1,700,500,1,1.645,0.701369580525803,FALSE,0.553166026881195
18,155,2,420,2,2.011,1,500,420,0,1.931,0.694355884720545,FALSE,0.5531660281447348
18,233,1,540,1,2.041,1,540,500,1,2.001,0.6974123258733396,FALSE,0.5531660293831303
18,335,2,500,1,2.114,3,500,500,0,2.114,NA,empty,NA
18,298,1,660,1,2.18,1,660,500,1,2.02,0.7004382026146062,FALSE,0.5531660317864793
18,245,2,620,1,2.268,2,500,620,0,2.268,0.6934338205884601,FALSE,0.5531660329524039
18,78,1,540,1,2.315,1,540,500,1,2.275,0.6964994823825755,FALSE,0.5531660340951265
18,590,2,380,1,2.364,1,500,380,1,2.2439999999999998,0.6995344875587498,FALSE,0.5531660352151091
18,627,1,380,1,2.376,2,380,500,0,2.376,0.6925391426831623,FALSE,0.5531660363128039
18,625,1,500,1,2.716,3,500,500,0,2.716,NA,empty,NA
18,59,1,380,2,3.274,2,380,500,1,3.274,0.6956137512563306,FALSE,0.5531660384430959
18,459,1,700,1,4.394,1,700,500,1,4.194,0.6986576137437673,FALSE,0.5531660394765536
18,404,2,580,1,4.778,2,500,580,0,4.778,0.6916710376063296,FALSE,0.5531660404894456
19,245,2,700,2,0.002,2,500,700,1,0.002,0.505,TRUE,0.5075
19,594,2,660,2,0.02,2,500,660,1,0.02,0.50995,TRUE,0.5105537019571333
19,555,2,660,2,0.022,2,500,660,1,0.022,0.5148505,FALSE,0.5128613432643134
19,613,2,660,2,0.022,2,500,660,1,0.022,0.519701995,FALSE,0.5147774290377692
19,265,2,660,2,0.043,2,500,660,1,0.043,0.52450497505,FALSE,0.5164400972633338
19,447,2,700,2,0.048,2,500,700,1,0.048,0.5292599252995001,FALSE,0.5179206107526256
19,516,1,300,2,0.048,2,300,500,1,0.048,0.5339673260465051,FALSE,0.5192615533844276
19,533,2,580,2,0.07,2,500,580,1,0.07,0.5386276527860401,FALSE,0.520490836750836
19,528,1,380,2,0.075,2,380,500,1,0.075,0.5432413762581797,FALSE,0.5216279654700459
19,567,2,580,2,0.08,2,500,580,1,0.08,0.5478089624955979,FALSE,0.5226872274519181
19,643,2,660,2,0.088,2,500,660,1,0.088,0.5523308728706419,FALSE,0.5236794753889293
19,185,2,620,2,0.089,2,500,620,1,0.089,0.5568075641419354,FALSE,0.5246131931158166
19,425,2,620,2,0.092,2,500,620,1,0.092,0.5612394885005161,FALSE,0.5254951695577199
19,420,1,300,2,0.093,2,300,500,1,0.093,0.5656270936155109,FALSE,0.5263309437303039
19,511,2,540,2,0.093,2,500,540,1,0.093,0.5699708226793558,FALSE,0.5271251093570815
19,322,2,660,2,0.094,2,500,660,1,0.094,0.5742711144525623,FALSE,0.5278815297936953
19,459,2,660,2,0.095,2,500,660,1,0.095,0.5785284033080367,FALSE,0.5286034936246318
19,174,1,460,2,0.097,2,460,500,1,0.097,0.5827431192749564,FALSE,0.5292938298378416
19,143,2,620,2,0.099,2,500,620,1,0.099,0.5869156880822068,FALSE,0.5299549947435099
19,269,1,580,1,0.106,1,580,500,1,0.025999999999999995,0.5910465312013847,FALSE,0.5305891386942005
19,354,2,660,2,0.107,2,500,660,1,0.107,0.5951360658893708,FALSE,0.5311981580782037
19,529,1,420,2,0.109,2,420,500,1,0.109,0.5991847052304772,FALSE,0.5317837363856089
19,632,2,660,2,0.111,2,500,660,1,0.111,0.6031928581781724,FALSE,0.5323473770381332
19,620,1,300,2,0.116,2,300,500,1,0.116,0.6071609295963907,FALSE,0.5328904299227347
19,646,1,340,2,0.116,2,340,500,1,0.116,0.6110893203004267,FALSE,0.5334141130501818
19,383,2,620,2,0.122,2,500,620,1,0.122,0.6149784270974225,FALSE,0.5339195303948451
19,465,2,620,2,0.13,2,500,620,1,0.13,0.6188286428264482,FALSE,0.5344076867112117
19,488,2,700,2,0.132,2,500,700,1,0.132,0.6226403563981837,FALSE,0.5348794999335003
19,242,2,700,2,0.138,2,500,700,1,0.138,0.6264139528342019,FALSE,0.5353358116257485
19,350,2,620,2,0.139,2,500,620,1,0.139,0.6301498133058598,FALSE,0.535777395846312
19,378,1,340,2,0.141,2,340,500,1,0.141,0.6338483151728013,FALSE,0.5362049667128446
19,432,2,700,2,0.147,2,500,700,1,0.147,0.6375098320210733,FALSE,0.5366191848946162
19,487,1,380,2,0.149,2,380,500,1,0.149,0.6411347337008625,FALSE,0.5370206632135271
19,491,2,660,2,0.152,2,500,660,1,0.152,0.6447233863638538,FALSE,0.5374099714999155
19,558,1,460,2,0.159,2,460,500,1,0.159,0.6482761525002153,FALSE,0.5377876408216862
19,295,1,300,2,0.16,2,300,500,1,0.16,0.6517933909752132,FALSE,0.538154167183563
19,601,1,620,2,0.163,1,620,500,0,0.04300000000000001,0.6452754570654611,FALSE,0.5385100147760189
19,530,2,580,2,0.164,2,500,580,1,0.164,0.6488227024948064,FALSE,0.538855618839648
19,99,2,580,2,0.175,2,500,580,1,0.175,0.6523344754698583,FALSE,0.5391913881996455
19,658,2,700,2,0.175,2,500,700,1,0.175,0.6558111307151597,FALSE,0.5395177075160733
19,503,1,540,2,0.176,1,540,500,0,0.13599999999999998,0.6492530194080082,FALSE,0.5398349392882696
19,98,2,620,2,0.177,2,500,620,1,0.177,0.652760489213928,FALSE,0.5401434256457633
19,451,2,580,2,0.18,2,500,580,1,0.18,0.6562328843217887,FALSE,0.5404434899531142
19,572,2,700,2,0.184,2,500,700,1,0.184,0.6596705554785708,FALSE,0.5407354382520166
19,262,2,700,2,0.185,2,500,700,1,0.185,0.663073849923785,FALSE,0.541019560560605
19,582,1,660,2,0.185,1,660,500,0,0.024999999999999994,0.6564431114245471,FALSE,0.541296132047061
19,401,1,380,2,0.188,2,380,500,1,0.188,0.6598786803103017,FALSE,0.5415654140922418
19,402,1,460,2,0.188,2,460,500,1,0.188,0.6632798935071987,FALSE,0.5418276552540446
19,644,1,340,2,0.188,2,340,500,1,0.188,0.6666470945721268,FALSE,0.5420830921445251
19,116,1,300,2,0.191,2,300,500,1,0.191,0.6699806236264055,FALSE,0.5423319502293498
19,4,2,660,2,0.192,2,500,660,1,0.192,0.6732808173901415,FALSE,0.5425744445579359
19,301,2,580,2,0.193,2,500,580,1,0.193,0.67654800921624,FALSE,0.5428107804315848
19,550,2,420,2,0.193,1,500,420,0,0.113,0.6697825291240777,FALSE,0.5430411540160143
19,404,1,340,2,0.194,2,340,500,1,0.194,0.6730847038328369,FALSE,0.5432657529039258
19,597,2,540,2,0.195,2,500,540,1,0.195,0.6763538567945085,FALSE,0.5434847566325732
19,419,1,620,2,0.196,1,620,500,0,0.07600000000000001,0.6695903182265635,FALSE,0.5436983371607225
19,152,1,420,2,0.197,2,420,500,1,0.197,0.6728944150442978,FALSE,0.5439066593088906
19,614,2,420,1,0.197,1,500,420,1,0.117,0.6761654708938548,FALSE,0.5441098811663194
19,518,1,340,2,0.199,2,340,500,1,0.199,0.6794038161849163,FALSE,0.5443081544677538
19,175,1,460,2,0.2,2,460,500,1,0.2,0.6826097780230671,FALSE,0.5445016249427681
19,102,2,660,2,0.201,2,500,660,1,0.201,0.6857836802428364,FALSE,0.5446904326400867
19,165,1,300,2,0.201,2,300,500,1,0.201,0.6889258434404081,FALSE,0.5448747122290931
19,610,2,580,2,0.201,2,500,580,1,0.201,0.692036585006004,FALSE,0.5450545932804948
19,626,2,540,2,0.202,2,500,540,1,0.202,0.6951162191559439,FALSE,0.54523020052791
19,394,2,460,2,0.203,1,500,460,0,0.163,0.6881650569643845,FALSE,0.5454016541119707
19,68,1,380,2,0.204,2,380,500,1,0.204,0.6912834063947406,FALSE,0.5455690698083753
19,170,1,300,2,0.204,2,300,500,1,0.204,0.6943705723307932,FALSE,0.5457325592411894
19,506,1,300,2,0.204,2,300,500,1,0.204,0.6974268666074853,FALSE,0.5458922300825683
19,598,1,420,2,0.204,2,420,500,1,0.204,0.7004525979414105,FALSE,0.5460481862399655
19,606,1,700,2,0.204,1,700,500,0,0.003999999999999976,0.6934480719619963,FALSE,0.5462005280317914
19,617,2,660,2,0.205,2,500,660,1,0.205,0.6965135912423763,FALSE,0.5463493523524015
19,331,2,580,2,0.206,2,500,580,1,0.206,0.6995484553299526,FALSE,0.5464947528272134
19,352,2,660,2,0.206,2,500,660,1,0.206,0.702552970776653,FALSE,0.5466368199586811
19,111,1,300,2,0.208,2,300,500,1,0.208,0.7055274410688865,FALSE,0.5467756412637909
19,486,2,460,2,0.208,1,500,460,0,0.16799999999999998,0.6984721666581977,FALSE,0.5469113014036878
19,217,1,420,2,0.209,2,420,500,1,0.209,0.7014874449916157,FALSE,0.5470438823059899
19,237,1,500,2,0.209,3,500,500,0,0.209,NA,empty,NA
19,271,1,460,2,0.209,2,460,500,1,0.209,0.7044725705416996,FALSE,0.5473001211273746
19,377,1,300,2,0.209,2,300,500,1,0.209,0.7074278448362826,FALSE,0.5474239302424091
19,580,1,580,2,0.209,1,580,500,0,0.129,0.7003535663879198,FALSE,0.547544962712785
19,254,2,420,2,0.21,1,500,420,0,0.13,0.6933500307240406,FALSE,0.5476632884106925
19,339,2,460,2,0.21,1,500,460,0,0.16999999999999998,0.6864165304168002,FALSE,0.5477789750809353
19,543,2,500,2,0.21,3,500,500,0,0.21,NA,empty,NA
19,209,1,380,2,0.213,2,380,500,1,0.213,0.6895523651126322,FALSE,0.548002692176331
19,652,2,660,2,0.215,2,500,660,1,0.215,0.6926568414615059,FALSE,0.5481108481831042
19,136,2,700,2,0.216,2,500,700,1,0.216,0.6957302730468908,FALSE,0.548216616472032
19,149,2,660,2,0.217,2,500,660,1,0.217,0.6987729703164219,FALSE,0.5483200553201382
19,457,1,540,2,0.217,1,540,500,0,0.177,0.6917852406132577,FALSE,0.5484212213186843
19,538,1,660,2,0.217,1,660,500,0,0.056999999999999995,0.6848673882071251,FALSE,0.5485201694347881
19,77,2,460,2,0.218,1,500,460,0,0.178,0.6780187143250539,FALSE,0.5486169530701496
19,462,2,580,2,0.218,2,500,580,1,0.218,0.6812385271818033,FALSE,0.5487116241170545
19,498,2,580,2,0.218,2,500,580,1,0.218,0.6844261419099853,FALSE,0.5488042330118116
19,232,2,580,2,0.219,2,500,580,1,0.219,0.6875818804908854,FALSE,0.54889482878577
19,549,1,340,2,0.219,2,340,500,1,0.219,0.6907060616859766,FALSE,0.5489834591140537
19,191,1,420,2,0.223,2,420,500,1,0.223,0.6937990010691168,FALSE,0.5490701703621383
19,187,2,580,2,0.224,2,500,580,1,0.224,0.6968610110584257,FALSE,0.5491550076303914
19,554,1,420,2,0.224,2,420,500,1,0.224,0.6998924009478414,FALSE,0.549238014796684
19,228,2,460,2,0.225,1,500,460,0,0.185,0.692893476938363,FALSE,0.5493192345571808
19,426,2,700,2,0.225,2,500,700,1,0.225,0.6959645421689794,FALSE,0.5493987084654024
19,5,2,700,2,0.226,2,500,700,1,0.226,0.6990048967472896,FALSE,0.5494764769696532
19,12,1,540,2,0.226,1,540,500,0,0.186,0.6920148477798167,FALSE,0.5495525794488983
19,11,1,620,2,0.227,1,620,500,0,0.10700000000000001,0.6850946993020185,FALSE,0.5496270542471705
19,63,1,500,2,0.229,3,500,500,0,0.229,NA,empty,NA
19,616,2,540,2,0.229,2,500,540,1,0.229,0.6882437523089983,FALSE,0.5497712691990055
19,47,2,540,2,0.23,2,500,540,1,0.23,0.6913613147859082,FALSE,0.5498410811565123
19,272,1,420,2,0.23,2,420,500,1,0.23,0.6944477016380491,FALSE,0.5499094091005908
19,160,2,540,2,0.231,2,500,540,1,0.231,0.6975032246216687,FALSE,0.549976286670244
19,259,2,660,2,0.231,2,500,660,1,0.231,0.700528192375452,FALSE,0.5500417466489971
19,647,2,540,2,0.231,2,500,540,1,0.231,0.7035229104516976,FALSE,0.5501058209908742
19,119,2,580,2,0.232,2,500,580,1,0.232,0.7064876813471807,FALSE,0.550168540845393
19,249,1,620,1,0.232,1,620,500,1,0.11200000000000002,0.7094228045337089,FALSE,0.5502299365816223
19,345,1,300,2,0.232,2,300,500,1,0.232,0.7123285764883718,FALSE,0.5502900378113481
19,268,1,620,2,0.233,1,620,500,0,0.11300000000000002,0.705205290723488,FALSE,0.5503488734113862
19,316,2,540,2,0.233,2,500,540,1,0.233,0.7081532378162532,FALSE,0.5504064715450829
19,519,1,300,2,0.233,2,300,500,1,0.233,0.7110717054380906,FALSE,0.5504628596830393
19,524,1,340,2,0.233,2,340,500,1,0.233,0.7139609883837097,FALSE,0.5505180646230935
19,323,2,700,2,0.234,2,500,700,1,0.234,0.7168213784998726,FALSE,0.5505721125095948
19,156,2,660,2,0.235,2,500,660,1,0.235,0.7196531647148738,FALSE,0.5506250288519999
19,197,2,700,2,0.235,2,500,700,1,0.235,0.7224566330677251,FALSE,0.5506768385428209
19,559,2,580,2,0.235,2,500,580,1,0.235,0.7252320667370479,FALSE,0.5507275658749531
19,660,1,420,2,0.235,2,420,500,1,0.235,0.7279797460696774,FALSE,0.5507772345584092
19,235,2,700,2,0.237,2,500,700,1,0.237,0.7306999486089807,FALSE,0.5508258677364849
19,390,2,620,2,0.237,2,500,620,1,0.237,0.7333929491228909,FALSE,0.5508734880013788
19,589,1,580,2,0.237,1,580,500,0,0.15699999999999997,0.726059019631662,FALSE,0.5509201174092917
19,627,1,300,2,0.237,2,300,500,1,0.237,0.7287984294353453,FALSE,0.5509657774950233
19,587,1,540,1,0.239,1,540,500,1,0.19899999999999998,0.7315104451409918,FALSE,0.5510104892860904
19,17,1,300,2,0.24,2,300,500,1,0.24,0.7341953406895819,FALSE,0.551054273316383
19,194,2,660,2,0.24,2,500,660,1,0.24,0.7368533872826861,FALSE,0.5510971496393786
19,547,1,620,2,0.24,1,620,500,0,0.12,0.7294848534098592,FALSE,0.5511391378409316
19,247,1,620,1,0.241,1,620,500,1,0.121,0.7321900048757607,FALSE,0.5511802570516545
19,387,1,380,2,0.241,2,380,500,1,0.241,0.734868104827003,FALSE,0.5512205259589078
19,583,1,700,2,0.241,1,700,500,0,0.04099999999999998,0.727519423778733,FALSE,0.5512599628184118
19,366,1,660,1,0.242,1,660,500,1,0.08199999999999999,0.7302442295409457,FALSE,0.5512985854654967
19,181,2,620,2,0.243,2,500,620,1,0.243,0.7329417872455363,FALSE,0.5513364113260046
19,304,1,340,1,0.243,2,340,500,0,0.243,0.7256123693730809,FALSE,0.5513734574268547
19,319,2,620,2,0.243,2,500,620,1,0.243,0.7283562456793501,FALSE,0.5514097404062877
19,446,1,540,2,0.243,1,540,500,0,0.20299999999999999,0.7210726832225566,FALSE,0.5514452765237967
19,448,2,660,2,0.243,2,500,660,1,0.243,0.723861956390331,FALSE,0.551480081669762
19,568,1,460,1,0.243,2,460,500,0,0.243,0.7166233368264276,FALSE,0.5515141713747949
19,577,1,380,2,0.244,2,380,500,1,0.244,0.7194571034581634,FALSE,0.5515475608188045
19,611,1,580,2,0.245,1,580,500,0,0.16499999999999998,0.7122625324235817,FALSE,0.5515802648397972
19,142,1,380,1,0.247,2,380,500,0,0.247,0.7051399070993459,FALSE,0.5516122979424172
19,51,1,420,2,0.248,2,420,500,1,0.248,0.7080885080283524,FALSE,0.5516436743062381
19,443,1,420,2,0.248,2,420,500,1,0.248,0.711007622948069,FALSE,0.5516744077938142
19,229,1,500,1,0.249,3,500,500,0,0.249,NA,empty,NA
19,484,1,500,2,0.249,3,500,500,0,0.249,NA,empty,NA
19,41,1,380,2,0.25,2,380,500,1,0.25,0.7138975467185883,FALSE,0.5517628850319749
19,96,2,700,2,0.25,2,500,700,1,0.25,0.7167585712514024,FALSE,0.5517911795687592
19,501,1,500,2,0.25,3,500,500,0,0.25,NA,empty,NA
19,198,1,660,2,0.252,1,660,500,0,0.092,0.7095909855388883,FALSE,0.5518460466011184
19,403,1,380,2,0.252,2,380,500,1,0.252,0.7124950756834995,FALSE,0.5518726430641128
19,542,1,500,2,0.252,3,500,500,0,0.252,NA,empty,NA
19,201,1,340,1,0.254,2,340,500,0,0.254,0.7053701249266645,FALSE,0.55192421984008
19,203,1,460,2,0.255,2,460,500,1,0.255,0.7083164236773979,FALSE,0.5519492225768735
19,305,2,500,2,0.255,3,500,500,0,0.255,NA,empty,NA
19,428,1,340,2,0.255,2,340,500,1,0.255,0.7112332594406239,FALSE,0.5519977109825422
19,42,2,460,2,0.256,1,500,460,0,0.216,0.7041209268462176,FALSE,0.5520212176392505
19,381,1,700,1,0.256,1,700,500,1,0.055999999999999994,0.7070797175777555,FALSE,0.5520442462111358
19,3,2,500,2,0.257,3,500,500,0,0.257,NA,empty,NA
19,329,1,300,2,0.257,2,300,500,1,0.257,0.7100089204019779,FALSE,0.5520889086173622
19,489,1,300,2,0.257,2,300,500,1,0.257,0.7129088311979581,FALSE,0.5521105616777351
19,575,2,540,2,0.257,2,500,540,1,0.257,0.7157797428859786,FALSE,0.5521317751152356
19,455,2,580,2,0.258,2,500,580,1,0.258,0.7186219454571188,FALSE,0.5521525580324671
19,546,1,540,1,0.258,1,540,500,1,0.218,0.7214357260025476,FALSE,0.5521729193363203
19,497,1,660,1,0.26,1,660,500,1,0.1,0.7242213687425221,FALSE,0.5521928677424791
19,91,2,620,2,0.262,2,500,620,1,0.262,0.7269791550550968,FALSE,0.5522124117798111
19,592,2,700,2,0.262,2,500,700,1,0.262,0.7297093635045458,FALSE,0.5522315597946457
19,552,2,700,2,0.263,2,500,700,1,0.263,0.7324122698695004,FALSE,0.5522503199549426
19,599,2,500,2,0.263,3,500,500,0,0.263,NA,empty,NA
19,177,2,460,2,0.264,1,500,460,0,0.224,0.7250881471708054,FALSE,0.5522867085161858
19,258,2,660,2,0.264,2,500,660,1,0.264,0.7278372656990973,FALSE,0.5523043523972545
19,281,1,300,2,0.264,2,300,500,1,0.264,0.7305588930421064,FALSE,0.5523216393916536
19,435,2,620,1,0.264,2,500,620,0,0.264,0.7232533041116853,FALSE,0.55233857683442
19,534,1,660,2,0.264,1,660,500,0,0.10400000000000001,0.7160207710705685,FALSE,0.5523551719051131
19,65,2,620,2,0.265,2,500,620,1,0.265,0.7188605633598628,FALSE,0.5523714316313024
19,199,1,460,2,0.265,2,460,500,1,0.265,0.7216719577262641,FALSE,0.552387362891971
19,456,1,460,2,0.265,2,460,500,1,0.265,0.7244552381490015,FALSE,0.5524029724208335
19,270,1,580,2,0.266,1,580,500,0,0.186,0.7172106857675115,FALSE,0.5524182668095743
19,40,1,500,2,0.267,3,500,500,0,0.267,NA,empty,NA
19,140,2,460,2,0.267,1,500,460,0,0.227,0.7100385789098363,FALSE,0.5524479358421481
19,438,1,500,2,0.267,3,500,500,0,0.267,NA,empty,NA
19,441,2,460,2,0.267,1,500,460,0,0.227,0.702938193120738,FALSE,0.5524764200006672
19,454,1,660,2,0.267,1,660,500,0,0.10700000000000001,0.6959088111895306,FALSE,0.5524902328098314
19,36,2,420,1,0.268,1,500,420,1,0.188,0.6989497230776354,FALSE,0.552503767217941
19,43,2,540,2,0.268,2,500,540,1,0.268,0.701960225846859,FALSE,0.5525170289067407
19,513,2,620,2,0.269,2,500,620,1,0.269,0.7049406235883904,FALSE,0.5525300234391736
19,605,1,340,2,0.269,2,340,500,1,0.269,0.7078912173525065,FALSE,0.5525427562619812
