sub,trl,cpos,cdur,resp,rt,type,d1,d2,correct,c_s,inCm,UCL
1,380,2,440,2,431,1,500,440,0,0.8862783745971325,FALSE,0.5531350746321734
1,474,2,420,1,431,1,500,420,1,0.8874155908511612,FALSE,0.5531356920220196
1,606,2,460,1,432,1,500,460,1,0.8885414349426496,FALSE,0.5531362971188472
1,95,2,520,2,433,2,500,520,1,0.8896560205932231,FALSE,0.5531368901675616
1,654,2,420,1,433,1,500,420,1,0.8907594603872909,FALSE,0.5531374714081841
1,6,2,520,2,434,2,500,520,1,0.891851865783418,FALSE,0.553138041075949
1,8,2,440,1,434,1,500,440,1,0.8929333471255838,FALSE,0.5531385994013993
1,175,2,560,2,434,2,500,560,1,0.894004013654328,FALSE,0.5531391466104809
1,252,2,400,1,434,1,500,400,1,0.8950639735177848,FALSE,0.5531396829246339
1,621,2,460,1,434,1,500,460,1,0.8961133337826069,FALSE,0.5531402085608831
1,5,2,440,1,435,1,500,440,1,0.8971522004447808,FALSE,0.5531407237319257
1,404,2,440,1,435,1,500,440,1,0.898180678440333,FALSE,0.5531412286462185
1,557,2,560,2,435,2,500,560,1,0.8991988716559297,FALSE,0.5531417235080618
1,198,2,440,1,437,1,500,440,1,0.9002068829393705,FALSE,0.5531422085176828
1,329,2,480,2,437,1,500,480,0,0.8912048141099768,FALSE,0.5531426838713172
1,402,2,440,1,437,1,500,440,1,0.892292765968877,FALSE,0.5531431497612883
1,412,2,440,1,437,1,500,440,1,0.8933698383091881,FALSE,0.553143606376086
1,120,2,540,2,438,2,500,540,1,0.8944361399260963,FALSE,0.5531440539004422
1,297,2,460,2,438,1,500,460,0,0.8854917785268352,FALSE,0.5531444925154069
1,325,2,500,2,438,3,500,500,0,NA,empty,NA
1,605,2,400,1,438,1,500,400,1,0.8866368607415669,FALSE,0.5531453437233893
1,359,2,520,1,440,2,500,520,0,0.8777704921341513,FALSE,0.5531457566607495
1,193,2,440,1,441,1,500,440,1,0.8789927872128097,FALSE,0.5531461613775429
1,371,2,420,1,441,1,500,420,1,0.8802028593406817,FALSE,0.5531465580374815
1,479,2,520,2,441,2,500,520,1,0.8814008307472748,FALSE,0.5531469468010147
1,488,2,600,2,441,2,500,600,1,0.882586822439802,FALSE,0.5531473278253941
1,460,2,540,1,444,2,500,540,0,0.873760954215404,FALSE,0.5531477012647379
1,228,2,400,1,446,1,500,400,1,0.8750233446732499,FALSE,0.5531480672700925
1,56,2,500,2,447,3,500,500,0,NA,empty,NA
1,211,2,500,1,447,3,500,500,0,NA,empty,NA
1,492,2,520,2,447,2,500,520,1,0.8762731112265174,FALSE,0.5531491221478989
1,550,2,500,2,447,3,500,500,0,NA,empty,NA
1,236,2,600,2,448,2,500,600,1,0.8775103801142522,FALSE,0.5531497908662978
1,440,2,600,2,448,2,500,600,1,0.8787352763131097,FALSE,0.5531501152752794
1,96,2,400,1,449,1,500,400,1,0.8799479235499785,FALSE,0.5531504332266008
1,118,2,440,1,449,1,500,440,1,0.8811484443144787,FALSE,0.5531507448488453
1,246,2,580,1,449,2,500,580,0,0.8723369598713339,FALSE,0.55315105026803435
1,223,2,480,1,456,1,500,480,1,0.8736135902726205,FALSE,0.5531513496076785
1,124,2,480,1,457,1,500,480,1,0.8748774543698943,FALSE,0.553151642988828
1,127,2,400,1,458,1,500,400,1,0.8761286798261954,FALSE,0.5531519305301212
1,322,2,440,1,458,1,500,440,1,0.8773673930279334,FALSE,0.5531522123478334
1,652,2,440,1,458,1,500,440,1,0.878593719097654,FALSE,0.553152488555923
1,99,2,520,2,459,2,500,520,1,0.8798077819066775,FALSE,0.553152759266079
1,168,2,420,1,459,1,500,420,1,0.8810097040876107,FALSE,0.553153024587765
1,489,2,520,2,459,2,500,520,1,0.8821996070467346,FALSE,0.5531532846282644
1,44,2,460,2,460,1,500,460,0,0.8733776109762672,FALSE,0.5531535394927233
1,135,2,420,1,460,1,500,420,1,0.8746438348665045,FALSE,0.5531537892841938
1,395,2,440,1,460,1,500,440,1,0.8758973965178395,FALSE,0.5531540341036748
1,417,2,520,2,460,2,500,520,1,0.8771384225526611,FALSE,0.553154274050154
1,496,2,580,2,460,2,500,580,1,0.8783670383271345,FALSE,0.5531545092206474
1,123,2,520,1,461,2,500,520,0,0.8695833679438632,FALSE,0.5531547397102382
1,456,2,520,1,461,2,500,520,0,0.8608875342644245,FALSE,0.5531549656121164
1,281,2,600,2,463,2,500,600,1,0.8622786589217803,FALSE,0.5531551870176157
1,623,2,400,1,463,1,500,400,1,0.8636558723325626,FALSE,0.5531554040162506
1,52,2,560,2,464,2,500,560,1,0.865019313609237,FALSE,0.5531556166957531
1,151,2,460,1,464,1,500,460,1,0.8663691204731446,FALSE,0.5531558251421078
1,369,2,420,1,464,1,500,420,1,0.8677054292684132,FALSE,0.5531560294395869
1,416,2,400,1,464,1,500,400,1,0.869028374975729,FALSE,0.5531562296707843
1,423,2,400,1,464,1,500,400,1,0.8703380912259717,FALSE,0.5531564259166488
1,604,2,460,1,464,1,500,460,1,0.871634710313712,FALSE,0.5531566182565177
1,396,2,460,2,465,1,500,460,0,0.8629183632105748,FALSE,0.5531568067681479
1,594,2,480,1,465,1,500,480,1,0.8642891795784691,FALSE,0.553156991527748
1,622,2,520,2,465,2,500,520,1,0.8656462877826844,FALSE,0.553157172610009
1,337,2,560,2,467,2,500,560,1,0.8669898249048575,FALSE,0.5531573500881343
1,19,2,440,1,468,1,500,440,1,0.8683199266558089,FALSE,0.5531575240338699
1,500,2,520,1,468,2,500,520,0,0.8596367273892508,FALSE,0.5531576945175332
1,16,2,400,1,469,1,500,400,1,0.8610403601153582,FALSE,0.5531578616080408
1,212,2,540,2,469,2,500,540,1,0.8624299565142046,FALSE,0.5531580253729379
1,465,2,460,1,469,1,500,460,1,0.8638056569490625,FALSE,0.5531581858784238
1,655,2,420,1,469,1,500,420,1,0.8651676003795719,FALSE,0.5531583431893804
1,292,2,500,1,470,3,500,500,0,NA,empty,NA
1,418,2,420,1,471,1,500,420,1,0.8665159243757762,FALSE,0.5531586484807978
1,132,2,420,1,472,1,500,420,1,0.8678507651320184,FALSE,0.5531587965846647
1,464,2,480,1,472,1,500,480,1,0.8691722574806983,FALSE,0.5531589417408642
1,483,2,440,1,473,1,500,440,1,0.8704805349058913,FALSE,0.5531590840080708
1,575,2,460,1,473,1,500,460,1,0.8717757295568324,FALSE,0.5531592234437904
1,182,2,440,1,474,1,500,440,1,0.873057972261264,FALSE,0.5531593601043844
1,131,2,440,1,475,1,500,440,1,0.8743273925386514,FALSE,0.5531594940450917
1,288,2,480,1,475,1,500,480,1,0.8755841186132649,FALSE,0.5531596253200514
1,549,2,480,2,475,1,500,480,0,0.8668282774271322,FALSE,0.5531597539823248
1,559,2,540,2,475,2,500,540,1,0.8681599946528609,FALSE,0.5531598800839168
1,11,2,400,1,476,1,500,400,1,0.8694783947063323,FALSE,0.5531600036757969
1,521,2,500,1,477,3,500,500,0,NA,empty,NA
1,105,2,420,1,478,1,500,420,1,0.8707836107592689,FALSE,0.5531602435292455
1,335,2,500,1,478,3,500,500,0,NA,empty,NA
1,365,2,440,1,478,1,500,440,1,0.8720757746516762,FALSE,0.5531604739304923
1,233,2,540,2,479,2,500,540,1,0.8733550169051594,FALSE,0.5531605857035371
1,646,2,600,1,480,2,500,600,0,0.8646214667361077,FALSE,0.5531606952520702
1,517,2,600,2,481,2,500,600,1,0.8659752520687467,FALSE,0.5531608026203685
1,23,2,600,2,482,2,500,600,1,0.8673154995480592,FALSE,0.5531609078518273
1,338,2,520,2,482,2,500,520,1,0.8686423445525786,FALSE,0.5531610109889779
1,82,2,560,2,485,2,500,560,1,0.8699559211070528,FALSE,0.5531611120735049
1,197,2,420,1,485,1,500,420,1,0.8712563618959822,FALSE,0.5531612111462635
1,497,2,540,2,485,2,500,540,1,0.8725437982770224,FALSE,0.5531613082472949
1,632,2,560,2,485,2,500,560,1,0.8738183602942522,FALSE,0.5531614034158439
1,637,2,420,1,487,1,500,420,1,0.8750801766913097,FALSE,0.5531614966903732
1,46,2,600,2,489,2,500,600,1,0.8763293749243966,FALSE,0.5531615881085806
1,113,2,400,1,489,1,500,400,1,0.8775660811751526,FALSE,0.5531616777074133
1,163,2,460,1,489,1,500,460,1,0.878790420363401,FALSE,0.5531617655230826
1,346,2,460,1,490,1,500,460,1,0.880002516159767,FALSE,0.5531618515910792
1,466,2,480,1,490,1,500,480,1,0.8812024909981693,FALSE,0.5531619359461877
1,74,2,440,1,492,1,500,440,1,0.8823904660881876,FALSE,0.5531620186224995
1,152,2,480,1,492,1,500,480,1,0.8835665614273057,FALSE,0.553162099653428
1,7,2,540,2,493,2,500,540,1,0.8847308958130327,FALSE,0.553162179071721
1,57,2,460,2,493,1,500,460,0,0.8758835868549023,FALSE,0.5531622569094751
1,196,2,460,1,493,1,500,460,1,0.8771247509863532,FALSE,0.5531623331981472
1,307,2,580,2,493,2,500,580,1,0.8783535034764897,FALSE,0.5531624079685684
1,344,2,540,2,493,2,500,540,1,0.8795699684417247,FALSE,0.5531624812509564
1,618,2,440,2,493,1,500,440,0,0.8707742687573075,FALSE,0.5531625530749267
1,143,2,500,2,494,3,500,500,0,NA,empty,NA
1,32,2,560,2,496,2,500,560,1,0.8720665260697343,FALSE,0.5531626924631424
1,597,2,420,1,496,1,500,420,1,0.873345860809037,FALSE,0.5531627600837187
1,36,2,420,1,498,1,500,420,1,0.8746124022009466,FALSE,0.5531628263585622
1,225,2,420,1,498,1,500,420,1,0.8758662781789371,FALSE,0.553162891314456
1,475,2,420,2,498,1,500,420,0,0.8671076153971478,FALSE,0.5531629549776506
1,169,2,500,2,500,3,500,500,0,NA,empty,NA
1,104,2,560,2,501,2,500,560,1,0.8684365392431763,FALSE,0.5531630785283407
1,199,2,440,1,501,1,500,440,1,0.8697521738507445,FALSE,0.5531631384657656
1,459,2,440,1,501,1,500,440,1,0.8710546521122371,FALSE,0.5531631972103702
1,538,2,400,1,501,1,500,400,1,0.8723441055911147,FALSE,0.5531632547858942
1,493,2,540,1,502,2,500,540,0,0.8636206645352036,FALSE,0.5531633112156048
1,502,2,500,1,502,3,500,500,0,NA,empty,NA
1,330,2,580,2,504,2,500,580,1,0.8649844578898516,FALSE,0.553163420728348
1,617,2,420,1,504,1,500,420,1,0.8663346133109531,FALSE,0.5531634738556361
1,331,2,400,1,506,1,500,400,1,0.8676712671778436,FALSE,0.5531635259256398
1,546,2,420,1,506,1,500,420,1,0.8689945545060651,FALSE,0.5531635769594008
1,560,2,600,2,507,2,500,600,1,0.8703046089610045,FALSE,0.5531636269775424
1,405,2,480,1,508,1,500,480,1,0.8716015628713945,FALSE,0.5531636760002774
1,121,2,460,1,514,1,500,460,1,0.8728855472426805,FALSE,0.5531637240474161
1,512,2,400,1,516,1,500,400,1,0.8741566917702537,FALSE,0.5531637711383746
1,356,2,460,1,518,1,500,460,1,0.8754151248525511,FALSE,0.5531638172921826
1,614,2,520,1,519,2,500,520,0,0.8666609736040256,FALSE,0.5531638625274908
1,60,2,600,2,520,2,500,600,1,0.8679943638679853,FALSE,0.5531639068625791
1,29,2,560,1,522,2,500,560,0,0.8593144202293055,FALSE,0.5531639503153634
1,129,2,440,2,522,1,500,440,0,0.8507212760270124,FALSE,0.5531639929034027
1,25,2,500,2,527,3,500,500,0,NA,empty,NA
1,30,2,500,2,527,3,500,500,0,NA,empty,NA
1,206,2,420,1,529,1,500,420,1,0.8522140632667423,FALSE,0.5531641156494433
1,406,2,400,1,529,1,500,400,1,0.8536919226340749,FALSE,0.5531641549472096
1,657,2,500,2,529,3,500,500,0,NA,empty,NA
1,261,2,400,1,532,1,500,400,1,0.8551550034077341,FALSE,0.5531642312121451
1,490,2,460,1,532,1,500,460,1,0.8566034533736567,FALSE,0.5531642682101323
1,94,2,460,1,533,1,500,460,1,0.8580374188399201,FALSE,0.5531643044718347
1,602,2,520,2,533,2,500,520,1,0.859457044651521,FALSE,0.5531643400119052
1,530,2,440,1,534,1,500,440,1,0.8608624742050057,FALSE,0.5531643748447052
1,648,2,480,2,534,1,500,480,0,0.8522538494629557,FALSE,0.5531644089843103
1,436,2,440,1,537,1,500,440,1,0.8537313109683261,FALSE,0.5531644424445161
1,146,2,440,1,539,1,500,440,1,0.8551939978586428,FALSE,0.5531644752388433
1,639,2,500,2,541,3,500,500,0,NA,empty,NA
1,128,2,400,1,542,1,500,400,1,0.8566420578800564,FALSE,0.5531645388826055
1,468,2,460,1,543,1,500,460,1,0.8580756373012559,FALSE,0.5531645697577582
1,582,2,480,1,543,1,500,480,1,0.8594948809282433,FALSE,0.5531646000184779
1,39,2,560,2,545,2,500,560,1,0.8608999321189609,FALSE,0.5531646296769925
1,72,2,580,2,545,2,500,580,1,0.8622909327977712,FALSE,0.5531646587452866
1,77,2,400,1,546,1,500,400,1,0.8636680234697935,FALSE,0.5531646872351064
1,28,2,420,2,548,1,500,420,0,0.8550313432350956,FALSE,0.5531647151579638
1,251,2,460,1,548,1,500,460,1,0.8564810298027447,FALSE,0.55316474252514225
1,627,2,560,2,548,2,500,560,1,0.8579162195047172,FALSE,0.5531647693477001
1,628,2,400,1,548,1,500,400,1,0.85933705730967,FALSE,0.5531647956364759
1,66,2,440,1,550,1,500,440,1,0.8607436867365733,FALSE,0.5531648214020924
1,108,2,460,1,550,1,500,460,1,0.8621362498692076,FALSE,0.5531648466549611
1,386,2,600,2,553,2,500,600,1,0.8635148873705155,FALSE,0.553164871405286
1,619,2,540,2,557,2,500,540,1,0.8648797384968103,FALSE,0.5531648956630684
1,631,2,480,2,557,1,500,480,0,0.8562309411118422,FALSE,0.5531649194381101
1,267,2,600,2,561,2,500,600,1,0.8576686317007237,FALSE,0.5531649427400182
1,584,2,400,1,562,1,500,400,1,0.8590919453837165,FALSE,0.5531649655782083
1,114,2,440,1,563,1,500,440,1,0.8605010259298793,FALSE,0.5531649879619089
1,273,2,460,1,566,1,500,460,1,0.8618960156705805,FALSE,0.5531650099001648
1,15,2,540,2,570,2,500,540,1,0.8632770555138747,FALSE,0.5531650314018406
1,446,2,560,2,571,2,500,560,1,0.8646442849587359,FALSE,0.5531650524756246
1,308,2,460,1,574,1,500,460,1,0.8659978421091485,FALSE,0.5531650731300323
1,647,2,440,1,578,1,500,440,1,0.8673378636880571,FALSE,0.5531650933734094
1,26,2,480,1,579,1,500,480,1,0.8686644850511765,FALSE,0.5531651132139358
1,611,2,500,1,580,3,500,500,0,NA,empty,NA
1,53,2,440,1,581,1,500,440,1,0.8699778402006648,FALSE,0.5531651517183451
1,107,2,540,2,581,2,500,540,1,0.8712780617986582,FALSE,0.5531651703977866
1,327,2,400,1,581,1,500,400,1,0.8725652811806716,FALSE,0.5531651887055008
1,185,2,580,2,582,2,500,580,1,0.8738396283688649,FALSE,0.5531652066488855
1,601,2,540,1,584,2,500,540,0,0.8651012320851762,FALSE,0.5531652242351908
1,31,2,440,1,586,1,500,440,1,0.8664502197643245,FALSE,0.5531652414715231
1,577,2,440,2,588,1,500,440,0,0.8577857175666812,FALSE,0.5531652583648469
1,543,2,460,2,590,1,500,460,0,0.8492078603910144,FALSE,0.5531652749219883
1,314,2,460,1,591,1,500,460,1,0.8507157817871043,FALSE,0.55316529114963775
1,407,2,580,2,591,2,500,580,1,0.8522086239692332,FALSE,0.5531653070543521
1,357,2,540,2,593,2,500,540,1,0.853686537729541,FALSE,0.5531653226425579
1,293,2,480,1,595,1,500,480,1,0.8551496723522456,FALSE,0.5531653379205541
1,54,2,540,2,597,2,500,540,1,0.8565981756287231,FALSE,0.5531653528945139
1,435,2,580,2,599,2,500,580,1,0.8580321938724359,FALSE,0.5531653675704877
1,20,2,400,1,602,1,500,400,1,0.8594518719337115,FALSE,0.5531653819544058
1,240,2,400,1,604,1,500,400,1,0.8608573532143744,FALSE,0.5531653960520801
1,620,2,520,1,604,2,500,520,0,0.8522487796822307,FALSE,0.553165409869207
1,100,2,500,2,605,3,500,500,0,NA,empty,NA
1,85,2,460,1,606,1,500,460,1,0.8537262918854084,FALSE,0.5531654366840401
1,62,2,580,2,607,2,500,580,1,0.8551890289665544,FALSE,0.553165449692581
1,67,2,500,2,608,3,500,500,0,NA,empty,NA
1,366,2,420,1,610,1,500,420,1,0.8566371386768888,FALSE,0.5531654749381953
1,610,2,520,2,612,2,500,520,1,0.85807076729012,FALSE,0.5531654871854697
1,215,2,600,2,613,2,500,600,1,0.8594900596172188,FALSE,0.5531654991890205
1,531,2,500,2,613,3,500,500,0,NA,empty,NA
1,191,2,540,2,619,2,500,540,1,0.8608951590210466,FALSE,0.553165522484256
1,65,2,560,2,624,2,500,560,1,0.8622862074308362,FALSE,0.5531655337853534
1,27,2,460,1,626,1,500,460,1,0.8636633453565278,FALSE,0.5531655448615566
1,64,2,560,2,633,2,500,560,1,0.8650267119029625,FALSE,0.5531655557173412
1,177,2,600,2,642,2,500,600,1,0.8663764447839329,FALSE,0.5531655663570935
1,433,2,440,1,644,1,500,440,1,0.8677126803360936,FALSE,0.5531655767851126
1,414,2,480,1,645,1,500,480,1,0.8690355535327327,FALSE,0.5531655870056121
1,434,2,420,1,650,1,500,420,1,0.8703451979974053,FALSE,0.5531655970227219
1,47,2,480,2,652,1,500,480,0,0.8616417460174313,FALSE,0.5531656068404893
1,119,2,460,2,655,1,500,460,0,0.853025328557257,FALSE,0.5531656164628814
1,576,2,440,1,657,1,500,440,1,0.8544950752716844,FALSE,0.5531656258937863
1,471,2,520,1,660,2,500,520,0,0.8459501245189676,FALSE,0.5531656351370144
1,526,2,460,1,661,1,500,460,1,0.8474906232737779,FALSE,0.5531656441963008
1,14,2,480,1,665,1,500,480,1,0.8490157170410401,FALSE,0.5531656530753059
1,275,2,600,2,665,2,500,600,1,0.8505255598706296,FALSE,0.5531656617776173
1,68,2,480,1,666,1,500,480,1,0.8520203042719233,FALSE,0.5531656703067513
1,244,2,480,2,667,1,500,480,0,0.843500101229204,FALSE,0.5531656786661543
1,133,2,460,2,674,1,500,460,0,0.835065100216912,FALSE,0.5531656868592039
1,422,2,560,1,677,2,500,560,0,0.8267144492147429,FALSE,0.5531656948892105
1,612,2,500,1,677,3,500,500,0,NA,empty,NA
1,507,2,520,2,678,2,500,520,1,0.8284473047225955,FALSE,0.5531657104730089
1,656,2,460,1,678,1,500,460,1,0.8301628316753695,FALSE,0.5531657180330974
1,579,2,520,2,682,2,500,520,1,0.8318612033586158,FALSE,0.5531657254427391
1,35,2,580,2,684,2,500,580,1,0.8335425913250296,FALSE,0.553165732704928
1,111,2,420,1,685,1,500,420,1,0.8352071654117793,FALSE,0.5531657398225983
1,229,2,420,2,685,1,500,420,0,0.8268550937576615,FALSE,0.5531657467986262
1,86,2,420,1,692,1,500,420,1,0.8285865428200849,FALSE,0.5531657536358301
1,88,2,460,1,692,1,500,460,1,0.8303006773918841,FALSE,0.5531657603369728
1,636,2,460,1,694,1,500,460,1,0.8319976706179653,FALSE,0.5531657669047619
1,283,2,460,1,696,1,500,460,1,0.8336776939117856,FALSE,0.5531657733418514
1,227,2,500,1,697,3,500,500,0,NA,empty,NA
1,394,2,540,2,697,2,500,540,1,0.8353409169726678,FALSE,0.5531657858342828
1,157,2,500,1,699,3,500,500,0,NA,empty,NA
1,258,2,520,1,699,2,500,520,0,0.8269875078029411,FALSE,0.5531657978344597
1,265,2,400,1,700,1,500,400,1,0.8287176327249116,FALSE,0.5531658036560447
1,90,2,420,1,703,1,500,420,1,0.8304304563976626,FALSE,0.5531658093617794
1,125,2,500,2,705,3,500,500,0,NA,empty,NA
1,203,2,580,2,706,2,500,580,1,0.8321261518336859,FALSE,0.5531658204348743
1,304,2,500,1,706,3,500,500,0,NA,empty,NA
1,590,2,480,1,707,1,500,480,1,0.833804890315349,FALSE,0.5531658310716429
1,110,2,440,1,710,1,500,440,1,0.8354668414121955,FALSE,0.5531658362318045
1,616,2,400,1,717,1,500,400,1,0.8371121729980736,FALSE,0.5531658412892784
1,4,2,520,1,722,2,500,520,0,0.8287410512680928,FALSE,0.553165846246108
1,368,2,400,1,729,1,500,400,1,0.830453640755412,FALSE,0.5531658511042964
1,291,2,480,2,734,1,500,480,0,0.8221491043478578,FALSE,0.5531658558658062
1,10,2,400,1,735,1,500,400,1,0.8239276133043792,FALSE,0.5531658605325618
1,38,2,460,1,735,1,500,460,1,0.8256883371713355,FALSE,0.5531658651064484
1,511,2,420,1,736,1,500,420,1,0.8274314537996221,FALSE,0.5531658695893144
1,220,2,420,1,737,1,500,420,1,0.8291571392616259,FALSE,0.5531658739829709
1,294,2,600,2,738,2,500,600,1,0.8308655678690097,FALSE,0.5531658782891933
1,408,2,540,1,746,2,500,540,0,0.8225569121903196,FALSE,0.5531658825097215
1,2,2,500,1,749,3,500,500,0,NA,empty,NA
1,309,2,520,2,752,2,500,520,1,0.8243313430684164,FALSE,0.5531658907004829
1,554,2,520,2,761,2,500,520,1,0.8260880296377322,FALSE,0.5531658946740255
1,495,2,560,2,765,2,500,560,1,0.8278271493413549,FALSE,0.5531658985684944
1,429,2,540,1,766,2,500,540,0,0.8195488778479414,FALSE,0.553165902385463
1,63,2,500,1,773,3,500,500,0,NA,empty,NA
1,476,2,440,2,773,1,500,440,0,0.811353389069462,FALSE,0.5531659097930381
1,40,2,400,1,777,1,500,400,1,0.8132398551787674,FALSE,0.5531659133866376
1,91,2,520,2,778,2,500,520,1,0.8151074566269797,FALSE,0.5531659169087242
1,515,2,400,1,779,1,500,400,1,0.8169563820607099,FALSE,0.553165920360721
1,161,2,520,1,780,2,500,520,0,0.8087868182401028,FALSE,0.553165923744023
1,21,2,460,1,782,1,500,460,1,0.8106989500577018,FALSE,0.5531659270599969
1,260,2,540,1,782,2,500,540,0,0.8025919605571248,FALSE,0.5531659303099827
1,160,2,480,1,783,1,500,480,1,0.8045660409515535,FALSE,0.5531659334952937
1,441,2,560,2,783,2,500,560,1,0.806520380542038,FALSE,0.5531659366172169
1,457,2,580,2,807,2,500,580,1,0.8084551767366176,FALSE,0.5531659396770136
1,231,2,540,2,812,2,500,540,1,0.8103706249692514,FALSE,0.5531659426759201
1,92,2,400,2,815,1,500,400,0,0.8022669187195589,FALSE,0.5531659456151482
1,109,2,420,1,825,1,500,420,1,0.8042442495323633,FALSE,0.5531659484958855
1,581,2,460,2,826,1,500,460,0,0.7962018070370397,FALSE,0.553165951319296
1,48,2,420,1,829,1,500,420,1,0.7982397889666693,FALSE,0.5531659540865206
1,112,2,500,1,832,3,500,500,0,NA,empty,NA
1,270,2,600,2,835,2,500,600,1,0.8002573910770026,FALSE,0.5531659594568616
1,524,2,420,1,839,1,500,420,1,0.8022548171662325,FALSE,0.5531659620621482
1,115,2,540,2,840,2,500,540,1,0.8042322689945701,FALSE,0.5531659646155894
1,84,2,500,2,853,3,500,500,0,NA,empty,NA
1,73,2,560,2,856,2,500,560,1,0.8061899463046244,FALSE,0.5531659695710422
1,87,2,460,1,866,1,500,460,1,0.8081280468415781,FALSE,0.5531659719750561
1,326,2,560,2,870,2,500,560,1,0.8100467663731623,FALSE,0.55316597433123
1,613,2,500,2,873,3,500,500,0,NA,empty,NA
1,266,2,520,2,880,2,500,520,1,0.8119462987094307,FALSE,0.553165978903847
1,328,2,440,2,898,1,500,440,0,0.8038268357223364,FALSE,0.5531659811221377
1,106,2,460,1,913,1,500,460,1,0.8057885673651131,FALSE,0.5531659832962843
1,137,2,480,1,922,1,500,480,1,0.8077306816914619,FALSE,0.5531659854271652
1,650,2,420,1,922,1,500,420,1,0.8096533748745472,FALSE,0.5531659875156416
1,263,2,480,1,925,1,500,480,1,0.8115568411258017,FALSE,0.5531659895625572
1,461,2,440,1,926,1,500,440,1,0.8134412727145437,FALSE,0.5531659915687391
1,50,2,420,1,934,1,500,420,1,0.8153068599873983,FALSE,0.553165993534998
1,97,2,420,1,944,1,500,420,1,0.8171537913875243,FALSE,0.5531659954621282
1,634,2,520,1,954,2,500,520,0,0.808982253473649,FALSE,0.5531659973509084
1,377,2,480,2,957,1,500,480,0,0.8008924309389126,FALSE,0.5531659992021019
1,615,2,500,1,957,3,500,500,0,NA,empty,NA
1,69,2,560,2,975,2,500,560,1,0.8028835066295235,FALSE,0.5531660027947054
1,42,2,440,1,979,1,500,440,1,0.8048546715632282,FALSE,0.5531660045375671
1,189,2,460,1,982,1,500,460,1,0.806806124847596,FALSE,0.5531660062457459
1,381,2,460,1,983,1,500,460,1,0.80873806359912,FALSE,0.5531660079199318
1,17,2,440,2,986,1,500,440,0,0.8006506829631288,FALSE,0.5531660095608013
1,305,2,580,2,988,2,500,580,1,0.8026441761334975,FALSE,0.5531660111690175
1,508,2,480,1,992,1,500,480,1,0.8046177343721626,FALSE,0.5531660127452301
1,1,2,560,2,1003,2,500,560,1,0.806571557028441,FALSE,0.5531660142900761
1,12,2,500,1,1006,3,500,500,0,NA,empty,NA
